ticker,name,sector,sector_pe,last_updated,price,price_1m_ret,price_3m_ret,price_6m_ret,low_52w,high_52w,pct_above_52w_low,price_trend,volume_trend,pe,pb,roe,roce,de,revenue_growth,market_cap_cr,screener_url,fii_pct,dii_pct,promoter_pct,fii_q1,fii_q2,fii_q3,fii_q4,dii_q1,dii_q2,dii_q3,dii_q4,fii_selling_4q,dii_buying_4q,fii_trend_pct,dii_trend_pct,fii_label,dii_label,fair_value,buy_zone_low,buy_zone_high,strong_buy_below,value_signal,valuation_methods,composite_score,grade,rank,score_value,score_quality,score_momentum,score_smartmoney,rank_value,rank_quality,rank_momentum,rank_smartmoney,scrape_status,exported_at
MHRIL.NS,Mahindra Holiday,Hotels,35.0,2026-04-30 11:53,246.05,3.12,-16.38,-25.99,226.2,373.25,8.78,Falling,Rising,66.6,0.0,9.61,7.75,0.0,7.59,4990.0,https://www.screener.in/company/MHRIL/consolidated/,5.24,8.29,66.95,5.24,5.19,5.23,5.26,8.29,10.41,10.59,10.7,0,0,-0.02,-2.41,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹129.31 | 52W Low Buffer: ₹260.13,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ICIL.NS,Indo Count Inds.,Textiles,18.0,2026-04-30 11:53,271.53,6.11,15.79,0.18,223.57,346.16,21.45,Rising,Normal,47.3,0.0,11.3,13.5,0.0,-1.08,5378.0,https://www.screener.in/company/ICIL/consolidated/,9.14,0.02,58.74,9.14,10.24,10.66,10.74,0.02,0.12,0.79,1.06,1,0,-1.6,-1.04,Selling (-1.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹103.33 | 52W Low Buffer: ₹257.11,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ICRA.NS,ICRA,Finance,18.0,2026-04-30 11:53,5444.0,5.8,-10.56,-12.95,5003.0,6942.08,8.81,Falling,Rising,27.7,0.0,16.8,23.1,0.0,12.65,5240.0,https://www.screener.in/company/ICRA/consolidated/,7.71,24.3,51.86,7.71,8.15,8.22,8.42,24.3,23.98,24.21,24.05,1,0,-0.71,0.25,Selling (-0.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹3537.62 | 52W Low Buffer: ₹5753.45,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
EPIGRAL.NS,Epigral,Chemicals,25.0,2026-04-30 11:53,1216.9,45.04,12.29,-27.13,810.45,2088.7,50.15,Rising,Normal,15.6,0.0,22.6,25.1,0.0,-5.14,5261.0,https://www.screener.in/company/EPIGRAL/consolidated/,1.16,0.04,71.37,1.16,1.14,1.17,1.36,0.04,0.04,0.05,0.02,0,0,-0.2,0.02,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1950.16 | 52W Low Buffer: ₹932.02,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SUNFLAG.NS,Sunflag Iron,Metals,12.0,2026-04-30 11:53,290.79,43.3,20.41,11.48,194.1,315.45,49.81,Rising,Rising,24.0,0.0,2.33,3.95,0.0,8.09,5241.0,https://www.screener.in/company/SUNFLAG/consolidated/,0.73,0.05,51.16,0.73,0.96,0.93,0.8,0.05,0.04,0.08,0.1,0,0,-0.07,-0.05,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹145.4 | 52W Low Buffer: ₹223.21,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SUPRIYA.NS,Supriya Lifesci.,Pharmaceuticals,28.0,2026-04-30 11:53,688.8,17.23,-5.15,-4.4,553.35,802.65,24.48,Stable,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/SUPRIYA/consolidated/,5.73,7.54,68.3,5.73,5.35,4.56,5.37,7.54,7.17,5.39,5.3,0,1,0.36,2.24,Buying (+0.4% over 4Q),Accumulating (+2.2% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹636.35,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SJS.NS,SJS Enterprises,Miscellaneous,22.0,2026-04-30 11:54,1775.0,9.83,13.12,18.03,906.31,1903.5,95.85,Rising,Normal,36.4,0.0,18.9,22.8,0.0,17.76,5665.0,https://www.screener.in/company/SJS/consolidated/,5.32,12.6,51.33,5.32,14.27,12.85,15.11,12.6,30.53,31.93,32.06,0,0,-9.79,-19.46,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1072.8 | 52W Low Buffer: ₹1042.26,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SUNTECK.NS,Sunteck Realty,Real Estate,30.0,2026-04-30 11:54,341.1,19.29,-11.48,-21.78,273.2,462.95,24.85,Falling,Rising,24.5,0.0,5.95,7.54,0.0,31.77,5012.0,https://www.screener.in/company/SUNTECK/consolidated/,17.47,5.97,67.22,17.47,16.67,20.28,18.34,5.97,6.99,7.24,9.1,0,0,-0.87,-3.13,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹417.67 | 52W Low Buffer: ₹314.18,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SKIPPER.NS,Skipper,Miscellaneous,22.0,2026-04-30 11:54,472.55,36.02,38.64,-7.95,330.4,568.25,43.02,Rising,Rising,24.1,0.0,16.5,23.3,0.0,20.09,5328.0,https://www.screener.in/company/SKIPPER/consolidated/,9.93,0.28,71.89,9.93,8.09,7.4,4.6,0.28,0.15,0.15,0.2,0,0,5.33,0.08,Buying (+5.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹431.37 | 52W Low Buffer: ₹379.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
PURVA.NS,Puravankara,Real Estate,30.0,2026-04-30 11:54,214.73,24.39,-6.26,-19.67,163.06,326.75,31.69,Stable,Rising,0.0,0.0,-10.0,6.04,0.0,37.98,5093.0,https://www.screener.in/company/PURVA/consolidated/,16.32,0.39,74.99,16.32,16.34,16.49,16.65,0.39,0.41,0.4,0.43,1,0,-0.33,-0.04,Selling (-0.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹187.52,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MAPMYINDIA.NS,C.E. Info System,IT,28.0,2026-04-30 11:54,919.2,8.96,-30.69,-50.26,801.1,2096.11,14.74,Falling,Normal,38.2,0.0,17.6,24.1,0.0,2.16,5036.0,https://www.screener.in/company/MAPMYINDIA/consolidated/,4.02,6.93,53.31,4.02,5.74,5.98,6.73,6.93,5.79,4.29,4.73,1,0,-2.71,2.2,Selling (-2.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹673.76 | 52W Low Buffer: ₹921.26,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ITDC.NS,I T D C,Miscellaneous,22.0,2026-04-30 11:54,589.2,52.15,13.09,-5.73,370.5,672.85,59.03,Rising,Rising,63.3,0.0,24.2,30.5,0.0,3.68,5069.0,https://www.screener.in/company/ITDC/consolidated/,0.02,1.98,87.03,0.02,0.02,0.0,0.09,1.98,1.98,1.86,1.79,0,1,-0.07,0.19,Stable,Accumulating (+0.2% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹204.78 | 52W Low Buffer: ₹426.07,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
RALLIS.NS,Rallis India,Agri,20.0,2026-04-30 11:54,258.15,12.34,9.59,-9.21,218.25,381.05,18.28,Stable,Normal,31.8,0.0,9.61,12.8,0.0,7.2,5025.0,https://www.screener.in/company/RALLIS/consolidated/,7.69,13.51,50.09,7.69,8.23,9.21,9.2,13.51,14.44,12.83,12.77,0,0,-1.51,0.74,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹162.36 | 52W Low Buffer: ₹250.99,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SWSOLAR.NS,Sterling & Wils.,Miscellaneous,22.0,2026-04-30 11:54,206.48,30.56,9.19,-15.05,148.88,336.55,38.69,Stable,Rising,18.5,0.0,31.4,26.2,0.0,19.77,4824.0,https://www.screener.in/company/SWSOLAR/consolidated/,4.26,5.57,69.03,4.26,3.37,11.91,10.5,5.57,5.94,9.75,10.64,0,0,-6.24,-5.07,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹245.54 | 52W Low Buffer: ₹171.21,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CMSINFO.NS,CMS Info Systems,IT,28.0,2026-04-30 11:54,289.3,6.81,-11.85,-21.65,265.6,529.9,8.92,Falling,Normal,14.4,0.0,17.1,23.7,0.0,1.98,4768.0,https://www.screener.in/company/CMSINFO/consolidated/,15.27,20.96,46.48,15.27,23.76,23.76,36.34,20.96,23.98,23.43,29.01,1,0,-21.07,-8.05,Selling (-21.1% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹562.53 | 52W Low Buffer: ₹305.44,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
LUXIND.NS,Lux Industries,Textiles,18.0,2026-04-30 11:54,1454.25,65.82,65.12,12.49,825.9,1747.05,76.08,Rising,Rising,39.0,0.0,9.92,12.6,0.0,11.23,4372.0,https://www.screener.in/company/LUXIND/consolidated/,2.18,8.96,74.19,2.18,1.69,0.95,0.83,8.96,8.06,6.94,4.88,0,1,1.35,4.08,Buying (+1.4% over 4Q),Accumulating (+4.1% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹671.19 | 52W Low Buffer: ₹949.78,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NIRLON.NS,Nirlon,Miscellaneous,22.0,2026-04-30 11:55,560.64,0.0,0.0,0.0,544.74,560.83,2.92,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/NIRLON/consolidated/,14.33,0.14,70.34,14.33,14.38,14.25,14.34,0.14,0.01,0.01,0.01,0,1,-0.01,0.13,Stable,Accumulating (+0.1% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹626.45,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SUBROS.NS,Subros,Automobiles,20.0,2026-04-30 11:55,769.7,17.93,0.54,-27.14,574.65,1194.2,33.94,Stable,Normal,29.8,0.0,14.5,20.0,0.0,7.3,5013.0,https://www.screener.in/company/SUBROS/consolidated/,32.59,12.46,36.79,32.59,32.74,33.35,32.83,12.46,10.96,9.48,9.96,0,0,-0.24,2.5,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹516.58 | 52W Low Buffer: ₹660.85,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
VMART.NS,V-Mart Retail,Miscellaneous,22.0,2026-04-30 11:55,618.5,25.56,7.72,-29.52,477.2,924.7,29.61,Stable,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/VMART/consolidated/,14.82,30.97,44.34,14.82,14.28,14.32,15.32,30.97,32.64,34.0,33.99,0,0,-0.5,-3.02,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹548.78,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
IRBINVIT.NS,IRB InvIT Fund,Miscellaneous,22.0,2026-04-30 11:55,61.45,3.73,0.85,2.88,48.57,61.9,26.51,Stable,Normal,14.5,0.0,8.75,9.22,0.0,19.83,4853.0,https://www.screener.in/company/IRBINVIT/consolidated/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,No data,No data,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹93.23 | 52W Low Buffer: ₹55.86,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SMARTWORKS.NS,Smartworks Cowor,Miscellaneous,22.0,2026-04-30 11:55,445.5,15.65,0.58,-18.47,372.45,606.65,19.61,Stable,Rising,0.0,0.0,-82.0,6.97,0.0,19.0,5120.0,https://www.screener.in/company/SMARTWORKS/consolidated/,0.93,9.03,58.18,0.93,0.33,0.16,0.0,9.03,8.96,9.06,0.0,0,0,0.93,9.03,Buying (+0.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹428.32,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SHARDAMOTR.NS,Sharda Motor,Automobiles,20.0,2026-04-30 11:55,859.2,13.49,2.0,-19.05,708.0,1216.7,21.36,Stable,Normal,15.2,0.0,29.2,37.9,0.0,11.91,4951.0,https://www.screener.in/company/SHARDAMOTR/consolidated/,1.22,0.24,73.2,1.22,1.64,1.79,1.55,0.24,0.29,0.3,0.42,0,0,-0.33,-0.18,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1130.53 | 52W Low Buffer: ₹814.2,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
LUMAXIND.NS,Lumax Industries,Automobiles,20.0,2026-04-30 11:55,4959.7,1.63,3.5,0.04,2306.92,6703.0,114.99,Stable,Normal,26.5,0.0,19.3,16.4,0.0,14.91,4625.0,https://www.screener.in/company/LUMAXIND/consolidated/,1.12,1.03,75.0,1.12,1.15,1.12,1.09,1.03,1.27,1.42,1.46,0,0,0.03,-0.43,Buying (+0.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹3743.17 | 52W Low Buffer: ₹2652.96,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
WEBELSOLAR.NS,Websol Energy,Power,18.0,2026-04-30 11:55,110.29,55.84,45.81,-11.36,51.89,147.42,112.55,Rising,Normal,15.8,0.0,66.9,63.2,0.0,82.43,4793.0,https://www.screener.in/company/WEBELSOLAR/consolidated/,4.14,0.02,26.76,4.14,0.83,0.77,0.47,0.02,0.02,0.25,0.0,0,0,3.67,0.02,Buying (+3.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹125.65 | 52W Low Buffer: ₹59.67,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GULFOILLUB.NS,Gulf Oil Lubric.,Miscellaneous,22.0,2026-04-30 11:55,976.05,7.82,-9.2,-18.98,870.2,1261.42,12.16,Stable,Rising,13.2,0.0,25.3,26.8,0.0,8.9,4845.0,https://www.screener.in/company/GULFOILLUB/consolidated/,3.69,6.4,72.0,3.69,4.42,4.98,7.08,6.4,5.77,4.03,5.02,1,0,-3.39,1.38,Selling (-3.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1626.75 | 52W Low Buffer: ₹1000.73,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
RAYMONDLSL.NS,Raymond Lifestyl,Textiles,18.0,2026-04-30 11:56,796.0,2.7,-9.02,-32.91,737.75,1329.8,7.9,Stable,Normal,49.9,0.0,0.67,2.87,0.0,6.95,4853.0,https://www.screener.in/company/RAYMONDLSL/consolidated/,12.63,7.89,54.67,12.63,12.34,10.51,8.78,7.89,7.91,7.88,7.84,0,0,3.85,0.05,Buying (+3.9% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹287.13 | 52W Low Buffer: ₹848.41,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SIS.NS,SIS,Miscellaneous,22.0,2026-04-30 11:56,363.05,25.78,14.78,11.51,263.75,382.56,37.65,Rising,Normal,15.0,0.0,0.45,5.47,0.0,13.12,5133.0,https://www.screener.in/company/SIS/consolidated/,15.25,3.96,71.59,15.25,16.31,16.41,16.87,3.96,3.12,3.17,2.91,1,0,-1.62,1.05,Selling (-1.6% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹532.47 | 52W Low Buffer: ₹303.31,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BANSALWIRE.NS,Bansal Wire Inds,Cables & Wires,25.0,2026-04-30 11:56,298.47,25.94,8.57,-4.43,224.95,418.0,32.68,Stable,Rising,28.6,0.0,12.1,13.8,0.0,18.62,4672.0,https://www.screener.in/company/BANSALWIRE/consolidated/,2.3,13.07,77.97,2.3,2.91,2.9,2.36,13.07,14.92,15.5,16.19,0,0,-0.06,-3.12,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹260.9 | 52W Low Buffer: ₹258.69,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SWARAJENG.NS,Swaraj Engines,Automobiles,20.0,2026-04-30 11:56,3931.2,14.68,13.84,-9.36,3308.9,4607.9,18.81,Rising,Rising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/SWARAJENG/consolidated/,2.5,8.47,52.12,2.5,2.6,2.71,2.55,8.47,8.51,9.02,9.54,0,0,-0.05,-1.07,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹3805.23,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
WAKEFIT.NS,Wakefit Innovati,Miscellaneous,22.0,2026-04-30 11:56,136.4,-11.02,-24.9,0.0,136.4,215.8,0.0,Falling,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/WAKEFIT/consolidated/,19.54,22.44,37.39,19.54,15.38,0.0,0.0,22.44,26.61,0.0,0.0,0,0,19.54,22.44,Buying (+19.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹156.86,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
CARERATING.NS,CARE Ratings,Finance,18.0,2026-04-30 11:56,1690.9,11.9,7.2,7.93,1195.37,1917.01,41.45,Stable,Rising,31.6,0.0,18.0,24.6,0.0,12.44,5090.0,https://www.screener.in/company/CARERATING/consolidated/,20.25,23.17,0.0,20.25,20.9,21.67,22.91,23.17,23.72,26.32,26.89,1,0,-2.66,-3.72,Selling (-2.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹963.17 | 52W Low Buffer: ₹1374.68,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JUNIPER.NS,Juniper Hotels,Hotels,35.0,2026-04-30 11:56,206.0,2.69,-11.0,-24.06,189.94,327.5,8.46,Falling,Normal,29.2,0.0,2.64,6.31,0.0,8.47,4581.0,https://www.screener.in/company/JUNIPER/consolidated/,10.72,9.34,77.53,10.72,10.58,9.91,9.39,9.34,9.56,9.68,9.65,0,0,1.33,-0.31,Buying (+1.3% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹246.92 | 52W Low Buffer: ₹218.43,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
AURIONPRO.NS,Aurionpro Sol.,Miscellaneous,22.0,2026-04-30 11:56,870.8,13.93,-4.73,-25.97,724.7,1633.69,20.16,Stable,Normal,23.6,0.0,15.3,18.1,0.0,18.67,4805.0,https://www.screener.in/company/AURIONPRO/consolidated/,2.9,0.22,31.19,2.9,4.44,6.22,6.27,0.22,0.58,0.86,0.73,1,0,-3.37,-0.51,Selling (-3.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹811.76 | 52W Low Buffer: ₹833.4,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
MANINFRA.NS,Man Infra,Real Estate,30.0,2026-04-30 11:56,121.25,39.29,12.5,-15.99,78.44,188.82,54.58,Rising,Rising,20.8,0.0,17.5,23.5,0.0,-29.69,4890.0,https://www.screener.in/company/MANINFRA/consolidated/,2.39,1.67,67.12,2.39,3.72,3.5,3.55,1.67,2.1,2.09,2.1,0,0,-1.16,-0.43,Stable,Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹174.88 | 52W Low Buffer: ₹90.21,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
THOMASCOOK.NS,Thomas Cook (I),Hotels,35.0,2026-04-30 11:56,93.58,-0.32,-24.8,-43.55,87.99,185.73,6.35,Falling,Normal,17.4,0.0,11.9,18.7,0.0,5.6,4403.0,https://www.screener.in/company/THOMASCOOK/consolidated/,0.47,9.02,72.34,0.47,0.57,1.83,2.29,9.02,8.14,9.26,8.64,1,0,-1.82,0.38,Selling (-1.8% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹188.24 | 52W Low Buffer: ₹101.19,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
GHCL.NS,GHCL,Chemicals,25.0,2026-04-30 11:56,505.75,17.41,-6.07,-19.14,422.0,656.55,19.85,Stable,Normal,9.18,0.0,18.6,24.2,0.0,-4.02,4651.0,https://www.screener.in/company/GHCL/consolidated/,26.04,10.78,19.06,26.04,25.27,24.66,24.99,10.78,9.68,8.6,8.29,0,1,1.05,2.49,Buying (+1.1% over 4Q),Accumulating (+2.5% over 4Q),0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹1377.31 | 52W Low Buffer: ₹485.3,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
OSWALPUMPS.NS,Oswal Pumps,Engineering,28.0,2026-04-30 11:57,407.9,34.49,-0.28,-45.12,289.85,873.8,40.73,Stable,Normal,13.3,0.0,87.5,77.9,0.0,34.2,4650.0,https://www.screener.in/company/OSWALPUMPS/consolidated/,4.4,9.12,75.67,4.4,3.76,2.64,0.85,9.12,9.78,8.78,6.6,0,0,3.55,2.52,Buying (+3.5% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹858.74 | 52W Low Buffer: ₹333.33,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BAJAJHIND.NS,Bajaj Hindusthan,FMCG,45.0,2026-04-30 11:57,20.4,23.94,29.36,-4.76,14.93,29.13,36.64,Rising,Normal,0.0,0.0,-0.54,1.15,0.0,-4.22,4870.0,https://www.screener.in/company/BAJAJHIND/consolidated/,1.6,15.26,24.96,1.6,1.64,1.8,2.57,15.26,12.41,9.45,8.6,1,1,-0.97,6.66,Selling (-1.0% over 4Q),Accumulating (+6.7% over 4Q),0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹17.17,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BANARISUG.NS,Bannari Amm.Sug.,FMCG,45.0,2026-04-30 11:57,3720.0,3.39,3.58,9.41,3269.7,4307.34,13.77,Stable,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.screener.in/company/BANARISUG/consolidated/,0.26,0.0,58.69,0.26,0.26,0.26,0.25,0.0,0.0,0.0,0.0,0,0,0.01,0.0,Buying (+0.0% over 4Q),No data,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹3760.15,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
SPARC.NS,SPARC,Miscellaneous,22.0,2026-04-30 11:57,149.49,23.66,16.06,13.4,108.71,198.54,37.51,Rising,Rising,0.0,0.0,0.0,-279.0,0.0,-26.39,4860.0,https://www.screener.in/company/SPARC/consolidated/,3.64,0.63,65.68,3.64,3.67,3.3,3.24,0.63,0.65,0.67,0.67,0,0,0.4,-0.04,Buying (+0.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹125.02,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
JUSTDIAL.NS,Just Dial,Miscellaneous,22.0,2026-04-30 11:57,526.4,5.29,-23.57,-34.46,490.7,951.85,7.28,Falling,Rising,32.1,0.0,3.63,4.81,0.0,23.43,4475.0,https://www.screener.in/company/JUSTDIAL/consolidated/,5.33,9.13,74.31,5.33,4.88,4.87,5.31,9.13,9.36,8.89,8.18,0,0,0.02,0.95,Buying (+0.0% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹360.77 | 52W Low Buffer: ₹564.3,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
BAJAJELEC.NS,Bajaj Electrical,Power,18.0,2026-04-30 11:57,393.8,12.13,0.06,-27.49,337.55,686.62,16.66,Stable,Normal,121.0,0.0,7.12,11.6,0.0,-7.0,4542.0,https://www.screener.in/company/BAJAJELEC/consolidated/,10.92,11.96,62.85,10.92,10.49,10.41,10.18,11.96,12.06,12.11,12.61,0,0,0.74,-0.65,Buying (+0.7% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹58.58 | 52W Low Buffer: ₹388.18,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
NEOGEN.NS,Neogen Chemicals,Chemicals,25.0,2026-04-30 11:57,1616.8,37.06,30.3,7.99,979.8,1744.79,65.01,Rising,Rising,166.0,0.0,5.59,8.82,0.0,5.14,4411.0,https://www.screener.in/company/NEOGEN/consolidated/,4.25,20.25,60.18,4.25,4.51,4.56,4.65,20.25,22.85,22.14,22.54,1,0,-0.4,-2.29,Selling (-0.4% over 4Q),Stable/Reducing,0.0,0.0,0.0,0.0,No Data,PE Mean Reversion: ₹243.49 | 52W Low Buffer: ₹1126.77,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
ZOTA.NS,Zota Health Care,Healthcare,35.0,2026-04-30 11:57,1310.0,23.53,9.24,-13.05,822.18,1687.0,59.33,Stable,Normal,0.0,0.0,-36.0,-17.0,0.0,61.99,4554.0,https://www.screener.in/company/ZOTA/consolidated/,0.04,0.0,68.12,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04,0.0,Buying (+0.0% over 4Q),No data,0.0,0.0,0.0,0.0,No Data,52W Low Buffer: ₹945.51,42.6,C,1,50.0,31.5,45.0,46.8,1,1,1,1,done,2026-04-30 12:44
